date	importe	actividad	centro	quien
26/05/16	269.47	REACTIVOS LAB. F-Q III. Factura Electrónica: 7061216751	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	VWR INTERNATIONAL EUROLAB S.L.
31/10/16	269.29	GASTOS FUNCIONAMIENTO CEMENTERIO	SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	RIVAS PROFESIONALES DE MANUTENCION S.L.
25/07/16	269.16	CARTELES PROGRAMA A LA FRESCA 2016	SERVICIO DE CENTROS CÍVICOS	TIPO-LINEA-SA
19/12/16	269	Viaje avión 07/11 BCN/RTM/BCN Antonio B.Soriano	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
29/12/16	268.96	Fundas volantes, estuche herramientas y lampara piloto	POLICIA LOCAL	OVIDIO-RIN-SA
24/01/17	268.91	PIZARRA BLANCA LAMINADA CC.CASETAS	OFICINA TECNICA DEL MAYOR	EL-CORTE-INGLES-SA
18/01/17	268.8	REPARACIONES MAT. GERIATRICO	CASA DE AMPARO	JOSE ORTIZ SERRANO
15/09/16	268.62	APLIACIÓN TRADUCCIÓN ESPAÑO, INGLÉS Y FRANCÉS. FOLLETOS VIOLENCIA DE GÉNERO	SERVICIO DE IGUALDAD	TRADUCCIONES-Z-B-SL
29/12/16	268.62	MATERIALES Y HERRAMIENTAS BRIGADA CEMENTERIO	SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	ESCALERAS ALHAMA S.L
03/05/16	268.51	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS - Factura Electrónica: 1201910	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	MENARINI-DIAGNOSTICOS-SA
12/05/16	268.43	TRANSPORTE MATERIAL PLENO INFANTIL	SERVICIO DE EDUCACIÓN	GRUPO-LA-VELOZ-SOC-COOPERATIVA
28/03/16	268.33	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO ALSAY SL
17/05/16	268.22	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO-INDUSTRIAL-SL
30/01/17	268.02	Revisión 1 sonómetro	POLICIA LOCAL	TRADELAB-SL
25/08/16	267.95	MATERIAL ELÉCTRICO PARA EL CDM LA GRANJA	SERVICIO DE INSTALACIONES DEPORTIVAS	ELEKTRA ARAGON XXI S.A.
26/07/16	267.85	TIERRA VEGETAL PARA EL CDM GRAN VÍA	SERVICIO DE INSTALACIONES DEPORTIVAS	JARA VIVEROS ORNAMENTALES S.L.
10/01/17	267.7	LÁMPARA PARA PROYECTOR HITACHI MUSEOS	SERVICIO DE CULTURA	INGENIER-Y-TELEC-ADDI-TELECOM-SL
06/04/16	267.6	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AGREDA-AUTOMOVIL-SA
20/01/17	267.42	COMPRESOR Y AMOLADORA ROYMAR	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	FERRETERIA-ROYMAR-SL
23/01/17	267.41	PAGINA MONDO SONORO DE DICIEMBRE	SERVICIO DE CENTROS CÍVICOS	ARAGON MUSICAL S.C.
18/08/16	267.41	REPARACION BOMBA VEHICULO T-43 RAMON ALINS	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	ALINS PLAZA RAMON .
13/06/16	267.41	SUST.CRISTALES C.F. MPAL. PARQUE OLIVER	JUNTA MUNICIPAL OLIVER	JOSE ENRIQUE NOGUERAS EGEA
03/02/17	267.13	TALLER GIMNASIA DE MANTENIMIENTO ULTIMO TRIMESTRE CC.REY FERNANDO	OFICINA TECNICA DEL MAYOR	ESMERALDA AIJON RIBOTE
30/12/16	267.13	CLASES DE TAI-CHI ULTIMO TRIMESTRE CC.SAN JOSE	OFICINA TECNICA DEL MAYOR	FCO-JOSE CARBO FERNANDEZ
23/01/17	267.13	TALLER GIMNASIA DE MANTENIMIENTO ULTIMO TRIMESTRE CC.MONTAÑANA	OFICINA TECNICA DEL MAYOR	ESMERALDA AIJON RIBOTE
08/06/16	266.81	AGUA DESTILA A GRANEL PARA LOS LABORATORIOS	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	IBERIA-AGUA-SL
30/09/16	266.68	PRODUCTOS QUÍMICOS PARA EL CDM SIGLO XXI	SERVICIO DE INSTALACIONES DEPORTIVAS	ADIEGO-FERBLA-UTE
12/01/17	266.67	MAT. FERRETERIA	CASA DE AMPARO	COMERCIAL VIÑAS
16/06/16	266.33	MATERIAL DE FONTANERÍA PARA EL CDM PALAFOX	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
10/05/16	266.2	CALIBRACION DE REGISTRADOR DE TEMPERATURAS	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	INSTITUTO TECNOLOGICO DE ARAGON
28/12/16	266.2	SUMINISTRO CABLE PARA ELECTROCARDIOGRAFO VIGILANCIA SALUD	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	TEDIAX-SA
23/08/16	266.2	TRANSPORTE DE PERIÓDICOS ANTIGUOS TAMAÑO DIN A4 DESDE DOMICILIO PARTICULAR DE MOSTOLES c7 PINTOR EL GRECO Nº 2 A PALACIO MONTEMUZO C/ SANTIAGO, 34, ZARAGOZA	SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	LUIS NAVARRO SANGUESA
18/08/16	266.2	REPARACION PUERTA AUTOMATICA SALIDA DE ALMACEN.	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	FERNANDO-LUIS MOROS SANCHEZ
12/07/16	266.2	ASISTENCIA TECNICA C.C. VALDEFIERRO	SERVICIO DE CENTROS CÍVICOS	ESPECTACULOS MUSISER S.L.
17/06/16	266.2	TÉCNICO DE SONIDO + TÉCNICO PROYECCIÓN HD CON PROYECTOR. ACTOS 8 DE MARZO	SERVICIO DE IGUALDAD	ALEJANDRO PRADAS CAMAÑES
09/06/16	266.2	EJERCICO INTERLABORATORIO CONSERVADORES EN  ALIMENTOS	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	GABINETE DE SERVICIOS PARA LA CALIDAD SAL
26/05/16	266.2	EJERCICIO INTERLABORATORIO GSCSAL1 DE AGUAS RESIDUALES	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	GABINETE DE SERVICIOS PARA LA CALIDAD SAL
30/03/16	266.2	MATERIAL FUNGIBLE LABORATORIO MICROBIOLOGIA I	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	VWR INTERNATIONAL EUROLAB S.L.
30/03/16	266.2	REACTIVOS LAB. F-Q I	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	VWR INTERNATIONAL EUROLAB S.L.
14/04/16	266.2	10 PIEZAS DE MADERA TRATADA MADERAS SANCHO NAVARRO	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MADERAS-SANCHO-SL
13/05/16	266.2	Diseño y ejecución de postales para campaña Transparencia  Ayto. Zaragoza	DIRECCIÓN DE COMUNICACIÓN Y PRENSA	CATINRED S.L.
12/05/16	266.2	Restauración en Parque Grande J. Antonio Labordeta Mapa de España	SERVICIO DE PARQUES Y JARDINES	NATURARDID-SL
17/06/16	266.08	MATERIAL DE FERRETERÍA PARA EL CDM LA CARTUJA	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA
17/10/16	266	ANTONIO BRAVO 2, LOCAL: CUOTA CDAD. 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. BRAVO, ANTONIO        005
16/06/16	265.86	MATERIAL ELECTRÓNICO PARA LA UNIDAD DE INFORMÁTICA	SERVICIO DE INSTALACIONES DEPORTIVAS	DIOTRONIC-SA
14/12/16	265.8	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL CDM CIUDAD JARDÍN - VERANO.16	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
16/06/16	265.73	MATERIAL DE FERRETERÍA PARA EL CDM GRAN VÍA-SALDUBA	SERVICIO DE INSTALACIONES DEPORTIVAS	COMERCIAL VIÑAS
03/05/16	265.72	Reguladores para instalaciones de dosificación de reactivos en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	DEXIBERICA, SOLUCIONES INDUSTRIALES, S.A.U.
22/03/16	265.56	GARCÍA LORCA 8: CUOTA CDAD. AÑO 2015	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. GARCIA LORCA, FEDER.   008
24/11/16	265.4	BILLETES AVE ZARAGOZA-BARCELONA-ZARAGOZA I ENCUENTRO COHESION SOCIAL	SERVICIO DE EDUCACIÓN	VIAJES-TUROPA-SA
21/06/16	265.34	PINTURA PARA EL CDM SAN JUAN	SERVICIO DE INSTALACIONES DEPORTIVAS	PINTURA-Y-FERRETERIA-CANDELAS-SL
10/01/17	264.99	SUSCRIPCIÓN PRÁCTICA DERECHO DE DAÑOS	UNIDAD DE SUMINISTROS Y SERVICIOS	WOLTERS KLUWER ESPA\A S.A.
22/03/16	264.94	8 WALKIES UNIDAD DE MUSEOS	SERVICIO DE CULTURA	DIOTRONIC-SA
01/03/16	264.93	Material de albañilería para reparaciones en instalaciones de dosificación de reactivos en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	MATERIALES-DE-CONSTRUCCION-USON-
21/11/16	264.79	PROGRAMA ACTIVIDADES EDUCATIVAS 2016-2017	ZARAGOZA ACTIVA	JOSE Mª. LOPEZ ROMERO
20/10/16	264.79	PROGRAMA ACTIVIDADES EDUCATIVAS	S. SOCIALES COMUNITARIOS	JOSE Mª. LOPEZ ROMERO
16/08/16	264.71	GRIFO MONOMANDO Y MANECILLA CC,P,LAIN ENTRALGO	OFICINA TECNICA DEL MAYOR	SALTOKI SUMINISTROS ZARAGOZA S.L.
27/07/16	264.71	MANECILLA Y GRIFO CC.SAN JOSE	OFICINA TECNICA DEL MAYOR	SALTOKI SUMINISTROS ZARAGOZA S.L.
02/03/16	264.7	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES-DE-CONSTRUCCION-USON-
01/02/17	264.42	1300 DÍPTICOS REGALA IGUALDAD	SERVICIO DE IGUALDAD	GRAFICAS-VELA-SL
16/08/16	264.35	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AGREDA-AUTOMOVIL-SA
30/09/16	264.23	Material de pintura y ferretería industrial para trabajos de mantenimiento en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	FERRETERIA-ARIES-SA
23/11/16	264.19	ADQUISICION  REACTIVOS Y MATERIAL LABORATORIO ANALISIS	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SUMINISTROS-CLINICOS-LANAU-SL
21/06/16	264.12	ADQUISICIÓN DE 68 TARJETAS  DE IDENTIFICACIÓN DE PEQUEÑOS ANIMALES DE COMPAÑÍA	OFICINA DE PROTECCIÓN ANIMAL	COLEGIO-OF-VETERINARIOS-PROV-Z
05/04/16	264.08	MATERIAL ELÉCTRICO PARA EL CDM DELICIAS	SERVICIO DE INSTALACIONES DEPORTIVAS	DIELA LIGHTING, S.L.
25/07/16	264.03	Material de seguridad para trabajos en limpieza de decantadores de Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	FERRETERIA-ARIES-SA
05/05/16	264	SANITARIOS. FIESTA DEL SOL	JUNTA MUNICIPAL TORRERO	SANITARIOS-PORTATILES-EURECA-SL
30/12/16	264	Avituallamiento para 120 voluntarios	SERVICIO DE VOLUNTARIADO MUNICIPAL	LA ESQUINITA DEL CICLON, S.L.
14/07/16	264	TALLER DE PSICOMOTRICIDAD MARZO-ABRIL-MAYO CC.REY FERNANDO	OFICINA TECNICA DEL MAYOR	FUNDACION-LA-CARIDAD
01/07/16	264	TALLER DE ACTIVIDAD MENTAL MARZO-ABRIL Y MAYO CC.MONTAÑANA	OFICINA TECNICA DEL MAYOR	FUNDACION-LA-CARIDAD
04/08/16	264	CURSO DE MEMORIA Y ACTIVIDAD MENTAL MARZO-ABRIL-MAYO CC.MOVERA	OFICINA TECNICA DEL MAYOR	DIAFRAGMA-SC
30/03/16	264	TALLER DE ACTIVIDAD MENTAL ENERO-FEBRERO CC.MONTAÑANA	OFICINA TECNICA DEL MAYOR	FUNDACION-LA-CARIDAD
04/07/16	263.93	MATERIAL DE LIMPIEZA PARA EL CDM OLIVER	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL
23/01/17	263.78	CARTELES TAMAÑO DIN A-3 C.C. UNIVERSIDAD	SERVICIO DE CENTROS CÍVICOS	E-M-LINZA-PREEDICCION-SERVI-SL
10/05/16	263.58	AUDITORIA CERTIFICACION ISO DE AENOR. Factura Electrónica: 187	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	AENOR
17/01/17	263.54	PRODUCTOS QUÍMICOS PARA EL CDM LA CARTUJA	SERVICIO DE INSTALACIONES DEPORTIVAS	ADIEGO-FERBLA-UTE
30/09/16	263.54	MATERIAL ELÉCTRICO PARA EL CDM SIGLO XXI	SERVICIO DE INSTALACIONES DEPORTIVAS	GRUPO-ELECTRO-STOCKS-SLU
26/04/16	263.44	MATAERIAL FERRETERIA C.C. CASABLANCA	SERVICIO DE CENTROS CÍVICOS	SALTOKI SUMINISTROS ZARAGOZA S.L.
30/12/16	263.42	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	ORCAL-MAQUINARIA-SA
09/06/16	263.4	PUZLE CC.LA PAZ	OFICINA TECNICA DEL MAYOR	MATERIALES EDUCATIVOS UDE
10/08/16	263.37	ADQUISICION ANORAK MOTORISTA POLICIA LOCAL	SECCION DE APOYO OPERATIVO	SAGRES-SL
05/05/16	263.3	Copias llaves armero	POLICIA LOCAL	CERRAJERA-MONCASI-SL
05/10/16	263.17	MINUTA DEFENSA POLICIA 1900 J F 170/15 JI 7	SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	JAVIER DE LA TORRE GARCIA
05/10/16	263.17	MINUTA DEFENSA POLICIA 1899 J F 170/15 JI 7	SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	JAVIER DE LA TORRE GARCIA
14/07/16	263.14	SUMINISTRO GASOLEO PABELLON CASETAS	EQUIPAMIENTOS INSTALACIONES	REPSOL-COMERCIAL-PTOS-PETRO-SA
07/04/16	263.01	ALQUILER DE ELEVADOR DE TIJERA PARA EL PDM CIUDAD DE ZARAGOZA	SERVICIO DE INSTALACIONES DEPORTIVAS	CEALMAQ
26/07/16	263.01	ALQUILER DE ELEVADOR DE TIJERA PARA EL PDM ACTUR V	SERVICIO DE INSTALACIONES DEPORTIVAS	CEALMAQ
16/06/16	263.01	ALQUILER DE ELEVADOR DE TIJERA PARA EL PDM FERNANDO ESCARTÍN	SERVICIO DE INSTALACIONES DEPORTIVAS	CEALMAQ
06/04/16	263.01	ALQUILER DE ELEVADOR DE TIJERA PARA EL PDM RÍO EBRO	SERVICIO DE INSTALACIONES DEPORTIVAS	CEALMAQ
05/04/16	263.01	ALQUILER DE ELEVADOR DE TIJERA PARA EL PDM RÍO EBRO	SERVICIO DE INSTALACIONES DEPORTIVAS	CEALMAQ
21/10/16	262.9	REVISIÓN VEHÍCULO PARQUES	SERVICIO DE PARQUES Y JARDINES	RIVAS PROFESIONALES DE MANUTENCION S.L.
08/06/16	262.71	SERVICIO DE MANTENIMIENTO ANUAL DE CONTENEDOR HIGIENICO Y DE ALFOMBRA	JUNTA MUNICIPAL DELICIAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
20/01/17	262.57	VIAJE INCOMPLETO HORMIGÓN/RAMPA PABELLÓN SOCIOCULTURAL	JUNTA VECINAL MOVERA	ARIDOS-Y-EXC-CARMELO-LOBERA-SL
27/05/16	262.36	j.v. peñaflor trabajos de fontaneria	DISTRITO RURAL COORDINADOR	SALTOKI SUMINISTROS ZARAGOZA S.L.
01/03/17	262.21	LIQUIDACION SUMINISTROS GAS PROPANO INSTALACIONES PRACTICA BOMBEROS EN POLIGONO EMPRESARIUM	EQUIPAMIENTOS INSTALACIONES	REPSOL-BUTANO-SA
22/03/16	262.02	GARCÍA LORCA 10: CUOTA CDAD. AÑO 2015	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. GARCIA LORCA, FEDER.  010
26/08/16	261.97	MATERIAL DE FONTANERÍA PARA EL CDM SAN GREGORIO	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
18/01/17	261.65	MAT. GERIATRICO	CASA DE AMPARO	OSCA MEDICAL S.L
05/12/16	261.65	MATERIALES PARA PINTURA CC.SANTA ISABEL	OFICINA TECNICA DEL MAYOR	MANIPULADOS-Y-SERVICIOS-PICARRAL
12/04/16	261.65	CAMBIO TERMO ELECTRICO Y VARIOS CMSS VALDEFIERRO	S. SOCIALES COMUNITARIOS	SALTOKI SUMINISTROS ZARAGOZA S.L.
20/01/17	261.36	COLOCACION CANALON CASA CULTURA	JUNTA VECINAL SAN GREGORIO	GABRIEL ANTON ANTON
23/12/16	261.36	SERVICIO INTERPRETES CENTROS S.SOCIALES	S. SOCIALES COMUNITARIOS	LUCIANA COMAN GEORGIANA
17/11/16	261.36	DISEÑO GUIA INFORMATIVA COMERCIOS AMIGABLES	OFICINA TECNICA DEL MAYOR	BEATRIZ GIMENO SANZ
19/05/16	261.36	TEATRO.1 CÓDIGOS 016/3  016/4  016/05 C.M.U. PEDRO CERBUNA	SERVICIO DE JUVENTUD	TEATRO-LUNA-DE-ARENA-SL
19/05/16	261.36	TEATRO 1. CODIGOS 017/3  017/4  017/5 C-M-U. PEDRO CERBUNA	SERVICIO DE JUVENTUD	TEATRO-LUNA-DE-ARENA-SL
19/05/16	261.36	TEATRO 1. CODIGOS 018/3  018/4  018/5 C-M-U. PEDRO CERBUNA	SERVICIO DE JUVENTUD	TEATRO-LUNA-DE-ARENA-SL
13/06/16	261.36	LENTICULAS CEPAS REFERENCIA	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	SIGMA ALDRICH QUIMICA S.L.
27/04/16	261.32	MATERIAL DE FERRETERÍA PARA EL CDM LA CARTUJA	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA
08/06/16	260.92	COMPRA SUPERMERCADO CAMM - Factura Electrónica: 0095412753	SERVICIO DE IGUALDAD	EL-CORTE-INGLES-SA
26/01/17	260.83	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO ALSAY SL
30/09/16	260.79	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
07/09/16	260.74	MOSQUITERAS	POLICIA LOCAL	PERSIANAS-QUITASOL-SA
09/02/17	260.6	DIFUSION CONCIERTO DE SANTA CECILIA - CONSERVATORIO DE MUSICA	SERVICIO DE EDUCACIÓN	JOSE Mª. LOPEZ ROMERO
19/08/16	260.46	COMPRA SUPERMERCADO CAMM - Factura Electrónica: 0095416616	SERVICIO DE IGUALDAD	EL-CORTE-INGLES-SA
17/11/16	260.38	ANCLAJES PARA POSTES DE VOLEIBOL PARA EL CDM SIGLO XXI	SERVICIO DE INSTALACIONES DEPORTIVAS	MONDO-IBERICA-SA
23/11/16	260.22	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	ARA MOTOS 2015 SL
21/06/16	260.19	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO-INDUSTRIAL-SL
30/03/16	260.15	REACTIVOS LABORATORIO F-Q I	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	VWR INTERNATIONAL EUROLAB S.L.
25/07/16	260.15	Materiales para pintado y arreglos de la fachada.	POLICIA LOCAL	FADISMETAL-PM S.L
29/12/16	260.14	MATERIAL DE LIMPIEZA PARA EL CDM GRAN VÍA	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL
20/04/16	260.09	SUMINISTRO ELECTRICIDAD 2015	EQUIPAMIENTOS INSTALACIONES	GAS-NATURAL-COMERCIALIZADORA-SA
27/12/16	260.04	Asistencia miembros del Jurado Prov. de Expropiación Forzosa. Sesión 24/10/16: Exptes. 53, 69 y 70/16, 153/2015.	SER.ADMÓN SUELO Y VIVIENDA	DIPUTACION PROVINCIAL DE ZARAGOZA
28/07/16	260.03	COMPRA SUPERMERCADO CAMM - Factura Electrónica: 0095418056	SERVICIO DE IGUALDAD	EL-CORTE-INGLES-SA
03/02/17	260	SUMINISTRO DE MATERIAL PARA ACTIVIDADES CULTURALES JM EL RABAL	JUNTA MUNICIPAL EL RABAL	BERNARDO LASALA AINHOA .
16/11/16	260	SUSCRIPCIÓN EL PAIS PARA DIRECCIÓN DE COMUNICACIÓN Y PRENSA	SERVICIO DE CONTRATACIÓN	EDICIONES EL PAIS S.L
25/08/16	260	Acción B9. Proyecto LIFE Zaragoza Natural. Visitas al Gállego y estepa de Zaragoza con informadores turísticos	DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	ISMAEL SANZ BAYON
03/02/17	260	Talleres Reparaciones básicas en el hogar el 24 de septiembre y el 1 de octubre	JUNTA MUNICIPAL CASCO HISTÓRICO	ANTONIO RUIZ PRADANOS
09/02/17	260	TALLER SOBRE VIOLENCIA DE GENERO	S. SOCIALES COMUNITARIOS	SANTIAGO-JOSE BOIRA SARTO
15/02/17	260	Talleres de Reparaciones de pequeños electrodomésticos	JUNTA MUNICIPAL CASCO HISTÓRICO	OSCAR SAGARRA CAMINO
19/05/16	259.76	MATERIAL ELECTRICIDAD SALTOKI	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	SALTOKI SUMINISTROS ZARAGOZA S.L.
05/04/16	259.61	ALQUILER DE ELEVADOR DE TIJERA PARA EL PDM RAMIRO SOLÁNS	SERVICIO DE INSTALACIONES DEPORTIVAS	CEALMAQ
25/01/17	259.56	MATERIAL DE FERRETERÍA PARA EL CDM CASETAS	SERVICIO DE INSTALACIONES DEPORTIVAS	ZABALA-SC
12/05/16	259.55	PRODUCTOS DE LIMPIEZA PARA EL CDM ALBERTO MAESTRO	SERVICIO DE INSTALACIONES DEPORTIVAS	LABORATORIOS DE BIOTECNOLOGIA S.A.
05/04/16	259.55	PRODUCTOS DE LIMPIEZA PARA EL CDM ALBERTO MAESTRO	SERVICIO DE INSTALACIONES DEPORTIVAS	LABORATORIOS DE BIOTECNOLOGIA S.A.
24/01/17	259.39	Material brigadas obras despachos	SERVICIO DE PARQUES Y JARDINES	PINTURA-Y-FERRETERIA-CANDELAS-SL
27/01/17	259.09	REPARACIÓN DE MAQUINARIA DEL CDM SIGLO XXI	SERVICIO DE INSTALACIONES DEPORTIVAS	MAQUINZA-SA
29/07/16	259.09	MATERIAL PARA TUBERIAS	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	GLOBAL-BULON-SL
18/01/17	259	MATERIAL DIDACTICO PROGRAMA DESARROLLO SOCIOCOMUNITARIO BARRIO OLIVER	S. SOCIALES COMUNITARIOS	ROBERTO MADURGA CARRASCON
10/03/16	258.94	Compra tarjetas RFID	SERVICIO DE CIUDAD INTELIGENTE	GOTOR-COMUNICACIONES-SA
23/03/16	258.79	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	FERRETERIA-ROYMAR-SL
03/05/16	258.6	REPARACIONES TERMOS CMSS CENTRO	S. SOCIALES COMUNITARIOS	SALTOKI SUMINISTROS ZARAGOZA S.L.
25/08/16	258.6	TERMO ELÉCTRICO C.C. RÍO EBRO	SERVICIO DE CENTROS CÍVICOS	SALTOKI SUMINISTROS ZARAGOZA S.L.
05/07/16	258.6	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	SALTOKI SUMINISTROS ZARAGOZA S.L.
07/06/16	258.6	SUMINISTRO MATERIALES CAMBIO TERMO ELECTRICO C.C. UNIVERSIDAD	SERVICIO DE CENTROS CÍVICOS	SALTOKI SUMINISTROS ZARAGOZA S.L.
26/01/17	258.42	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO ALSAY SL
28/09/16	258.41	REPARACION MAT. GERIATRICO	CASA DE AMPARO	OSCA MEDICAL S.L
03/05/16	258.38	DERECHOS DE AUTOR C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	SDAD-GRAL-AUTORES-Y-EDITORES-SC
17/05/16	258.3	MATERIAL DE FERRETERÍA PARA EL CDM ACTUR	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA
17/06/16	258.19	MATERIAL DE FONTANERÍA PARA EL CDM JOSÉ GARCÉS	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
30/09/16	258.15	PLACAS DE TECHO TÉCNICO PARA EL CDM JOSÉ GARCÉS	SERVICIO DE INSTALACIONES DEPORTIVAS	INSTASER EUROPA SL
26/05/16	258.07	MEDIOS DE CULTIVO LAB. MICRO I	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	BIOSER S.A.
25/07/16	258.03	VIAJE PONENTE RADICAL DB	SERVICIO DE CIUDAD INTELIGENTE	IBERCAJA-VIAJES-SA
24/01/17	258	Impresión pvc Aula Naturaleza	SERVICIO DE PARQUES Y JARDINES	MICROARTE-SL
13/01/17	257.88	TALLER DE CANTO CORAL ULTIMO TRIMESTRE CC.DELICIAS	OFICINA TECNICA DEL MAYOR	ASOC-CULT-JUV-COTOLE-ABELAR-PI
18/01/17	257.88	TALLER DE CANTO CORAL ULTIMO TRIMESTRE CC.P.LAIN ENTRALGO	OFICINA TECNICA DEL MAYOR	ASOC-CULT-JUV-COTOLE-ABELAR-PI
18/08/16	257.86	Viaje ponente taller proyecto IMMERTABLE , DANIEL MAALMAN	SERVICIO DE CIUDAD INTELIGENTE	IBERCAJA-VIAJES-SA
28/09/16	257.85	MATERIAL PARA ANTENAS INFORMATIVAS	SERVICIO DE JUVENTUD	LANGA-SOLER-SL
17/05/16	257.74	MANTENIMIENTO SEGURIDAD C.C. S PUNTER	SERVICIO DE CENTROS CÍVICOS	TECHCO SEGURIDAD S.L.
05/08/16	257.62	MAT. ILUMINACION	CASA DE AMPARO	SALTOKI SUMINISTROS ZARAGOZA S.L.
17/01/17	257.61	MATERIAL FERRETERIA C.C. GARRAPINILLOS	SERVICIO DE CENTROS CÍVICOS	FERRETERIA-ROYMAR-SL
12/01/17	257.57	CLASES DE ENCUADERNACION ULTIMO TRIMESTRE CC.P.LAIN ENTRALGO	OFICINA TECNICA DEL MAYOR	ELTELAR-ASOCIACION-CULTURAL
